IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location
6626,Particolato Totale Sospeso,µg/m³,575,Nibionno v.della Chiesa,310,LC,Nibionno,S,17/02/1991,28/12/1999,5066429,520613,45.751111261617815,9.265020964805544,"(45.751111261617815, 9.265020964805544)"
6889,Biossido di Azoto,µg/m³,667,Marmirolo Bosco Fontana,22,MN,Marmirolo,S,01/01/2003,30/07/2018,5007554,636848,45.20817903938493,10.74263625117323,"(45.20817903938493, 10.74263625117323)"
6083,Benzene,µg/m³,559,Somma Lombardo v.Facchinetti,210,VA,Somma Lombardo,S,21/03/2000,30/07/2018,5055150,477613,45.649537127292405,8.71269145828479,"(45.649537127292405, 8.71269145828479)"
6766,Ossidi di Azoto,µg/m³,649,Brescia v.Broletto,149,BS,Brescia,N,05/08/1992,,5043674,595467,45.540057846971386,10.222818449274216,"(45.540057846971386, 10.222818449274216)"
10171,Ozono,µg/m³,703,Schivenoglia v. Malpasso,NULL,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)"
6380,Ossidi di Azoto,µg/m³,572,Morbegno v.Cortivacci,262,SO,Morbegno,N,13/01/1999,,5108901,543736,46.132282960003735,9.566179893984474,"(46.132282960003735, 9.566179893984474)"
6745,Biossido di Zolfo,µg/m³,647,Breno v.Don Putelli,342,BS,Breno,S,09/06/1992,18/11/2003,5090074,600822,45.956830532998445,10.301058339435231,"(45.956830532998445, 10.301058339435231)"
5649,Biossido di Zolfo,µg/m³,543,Vimercate v. dell'Ospedale,194,MB,Vimercate,S,23/12/1994,16/10/2003,5051330,528723,45.614920870442226,9.368396161785157,"(45.614920870442226, 9.368396161785157)"
6789,Monossido di Carbonio,mg/m³,653,Brescia v.Ziziola,125,BS,Brescia,S,15/10/1997,30/07/2018,5040836,595170,45.51455919056731,10.218463502801265,"(45.51455919056731, 10.218463502801265)"
10507,Biossido di Azoto,µg/m³,1269,Dalmine v.Verdi,207,BG,Dalmine,N,12/02/2010,,5055304,546847,45.64970251236247,9.601223338785262,"(45.64970251236247, 9.601223338785262)"
20216,Biossido di Zolfo,µg/m³,690,Mezzana Bigli loc. Casoni,73,PV,Mezzana Bigli,N,20/01/2006,,4990697,489679,45.069658641385914,8.86888929943922,"(45.069658641385914, 8.86888929943922)"
6648,Particolato Totale Sospeso,µg/m³,517,Turbigo vicolo dello sport,141,MI,Turbigo,S,01/01/1990,26/02/2007,5041480,479423,45.52655086994247,8.736496578379215,"(45.52655086994247, 8.736496578379215)"
12585,PM10 (SM2005),µg/m³,1303,Cremona v.Gerre Borghi,36,CR,Cremona,S,01/01/2012,01/01/2017,4995675,584111,45.10953938027215,10.069230734956498,"(45.10953938027215, 10.069230734956498)"
6228,Ossidi di Azoto,µg/m³,588,Tavernola Bergamasca v.Riva di Sotto,191,BG,Tavernola Bergamasca,N,21/09/1990,,5063058,581311,45.71629992411727,10.044765999368437,"(45.71629992411727, 10.044765999368437)"
6966,Biossido di Zolfo,µg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,24/11/2004,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)"
9924,Monossido di Carbonio,mg/m³,677,Cremona Via Fatebenefratelli,43,CR,Cremona,N,08/04/2006,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)"
10197,Particelle sospese PM2.5,µg/m³,697,Borgofranco sul Po loc. Bonizzo,14,MN,Borgofranco sul Po,S,01/12/2006,,4990430,671752,45.04650153816735,11.18093581912755,"(45.04650153816735, 11.18093581912755)"
10506,Benzene,µg/m³,1269,Dalmine v.Verdi,207,BG,Dalmine,N,01/09/2010,,5055304,546847,45.64970251236247,9.601223338785262,"(45.64970251236247, 9.601223338785262)"
5660,Biossido di Zolfo,µg/m³,590,Ponte San Pietro v. Moiolo,225,BG,Ponte San Pietro,S,04/07/1990,20/06/2006,5060449,545762,45.696081938463465,9.587784018279269,"(45.696081938463465, 9.587784018279269)"
9890,PM10 (SM2005),µg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,18/11/2005,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)"
6691,Ozono,µg/m³,642,Pavia v. Folperti,77,PV,Pavia,N,01/06/2002,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)"
17086,Piombo,ng/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,S,01/04/2008,26/12/2011,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)"
6899,Biossido di Zolfo,µg/m³,668,Mantova Lunetta2,25,MN,Mantova,S,01/01/2003,30/07/2018,5002119,643358,45.157985278189244,10.823931433968092,"(45.157985278189244, 10.823931433968092)"
12593,Benzo(a)pirene,ng/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,18/04/2008,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)"
6955,PM10 (SM2005),µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,01/01/2003,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)"
10452,Biossido di Azoto,µg/m³,1265,Lodi S.Alberto,76,LO,Lodi,N,03/08/2009,,5016706,538829,45.302783503095775,9.495273696926324,"(45.302783503095775, 9.495273696926324)"
5560,Biossido di Azoto,µg/m³,557,Lonate Pozzolo v.Veneto,204,VA,Lonate Pozzolo,S,05/12/1996,30/07/2018,5048975,479783,45.59402351710858,8.7407965765392,"(45.59402351710858, 8.7407965765392)"
5820,Monossido di Carbonio,mg/m³,525,Corsico v.le Italia,119,MI,Corsico,S,18/12/1990,30/07/2018,5031403,507619,45.43610851009912,9.097410841871474,"(45.43610851009912, 9.097410841871474)"
5818,Monossido di Carbonio,mg/m³,529,Cinisello Balsamo v.Lincoln,149,MI,Cinisello Balsamo,S,29/09/1988,04/07/2011,5044335,517778,45.55232578741208,9.227764233272634,"(45.55232578741208, 9.227764233272634)"
5622,Biossido di Zolfo,µg/m³,518,Galliate strada del Piaggio,153,NO,Galliate,S,08/03/1982,08/01/2017,5034980,479423,45.46804407930967,8.73676932023362,"(45.46804407930967, 8.73676932023362)"
6636,Particolato Totale Sospeso,µg/m³,510,Inzago v.le Gramsci,138,MI,Inzago,S,27/12/1990,19/02/2010,5043030,538012,45.539768856661,9.486885367436152,"(45.539768856661, 9.486885367436152)"
5689,Biossido di Zolfo,µg/m³,607,Abbadia Cerreto v. Fanfulla,64,LO,Abbadia Cerreto,S,13/01/2000,11/04/2008,5017500,545920,45.309502269282255,9.585790416120414,"(45.309502269282255, 9.585790416120414)"
10273,PM10 (SM2005),µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,21/04/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)"
6841,Biossido di Azoto,µg/m³,659,Odolo v.Praes,349,BS,Odolo,N,13/12/2013,,5055661,608260,45.64604963372525,10.38929530279196,"(45.64604963372525, 10.38929530279196)"
6944,PM10 (SM2005),µg/m³,632,Pizzighettone v.Formigara,45,CR,Pizzighettone,S,03/02/2000,02/01/2014,5003440,562333,45.18168712150796,9.793385935673802,"(45.18168712150796, 9.793385935673802)"
6810,Particolato Totale Sospeso,µg/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,S,01/01/1999,15/07/2004,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)"
5639,Biossido di Zolfo,µg/m³,509,Rivolta d'Adda v.Beccaria,101,CR,Rivolta d'Adda,S,14/12/1984,12/06/2008,5035130,539972,45.46855301694732,9.511345333837518,"(45.46855301694732, 9.511345333837518)"
6655,Particolato Totale Sospeso,µg/m³,555,Busto Arsizio v.Magenta,222,VA,Busto Arsizio,S,25/05/1991,19/06/2006,5050810,488313,45.610736040012604,8.850115752092071,"(45.610736040012604, 8.850115752092071)"
6857,Ozono,µg/m³,660,Ospitaletto v. XXV aprile,155,BS,Ospitaletto,S,29/06/2000,25/02/2004,5044985,584681,45.55325139975436,10.084916143968398,"(45.55325139975436, 10.084916143968398)"
6864,Ossidi di Azoto,µg/m³,661,Rezzato v.De Gasperi,147,BS,Rezzato,N,05/08/1992,,5041110,604367,45.51570829484459,10.336240422996532,"(45.51570829484459, 10.336240422996532)"
10114,PM10 (SM2005),µg/m³,698,Ceneselli v. Moro,13,RO,Ceneselli,S,01/01/2007,01/01/2017,4987161,686934,45.01325676849334,11.372344948058235,"(45.01325676849334, 11.372344948058235)"
9802,Biossido di Azoto,µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,31/12/2004,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)"
10399,Particelle sospese PM2.5,µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,20/12/2008,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)"
5681,Biossido di Zolfo,µg/m³,577,Calolziocorte c.so Dante,215,LC,Calolziocorte,S,01/06/1993,28/11/2002,5072149,533373,45.80209550514092,9.429467320277878,"(45.80209550514092, 9.429467320277878)"
20491,Biossido di Azoto,µg/m³,1800,Brescia S.Polo,124,BS,Brescia,N,,,5040227,598141,45.5086667998462,10.256370247433845,"(45.5086667998462, 10.256370247433845)"
5694,Biossido di Zolfo,µg/m³,602,Melegnano v.Predabissi,83,MI,Melegnano,S,13/01/2000,08/11/2007,5022361,525789,45.35428575070997,9.329243424113708,"(45.35428575070997, 9.329243424113708)"
5522,Biossido di Azoto,µg/m³,519,Tribiano,94,MI,Tribiano,S,17/09/1993,13/04/2006,5028070,529033,45.40554635277101,9.370994067584798,"(45.40554635277101, 9.370994067584798)"
6631,Particolato Totale Sospeso,µg/m³,601,Montanaso Lombardo SP 202,84,LO,Montanaso Lombardo,S,13/01/2000,29/07/2004,5020391,535459,45.33613100905199,9.45255388178171,"(45.33613100905199, 9.45255388178171)"
6943,PM10 (SM2005),µg/m³,630,Crema v.Indipendenza,78,CR,Crema,S,28/10/1999,03/04/2007,5024212,553035,45.369413822391465,9.677268708195667,"(45.369413822391465, 9.677268708195667)"
12624,Nikel,ng/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,01/04/2008,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)"
6931,PM10 (SM2005),µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,03/07/2000,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)"
6630,Particolato Totale Sospeso,µg/m³,602,Melegnano v.Predabissi,83,MI,Melegnano,S,13/01/2000,01/01/2011,5022361,525789,45.35428575070997,9.329243424113708,"(45.35428575070997, 9.329243424113708)"
12692,Cadmio,ng/m³,560,Varese v.Copelli,383,VA,Varese,N,01/04/2008,,5073728,486035,45.816973233263674,8.820240707158211,"(45.816973233263674, 8.820240707158211)"
20031,Ammoniaca,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,24/10/2013,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)"
10089,Monossido di Carbonio,mg/m³,696,Monzambano campo sportivo,88,MN,Monzambano,S,01/12/2006,,5027572,632338,45.38915354023782,10.690576265072083,"(45.38915354023782, 10.690576265072083)"
5828,Monossido di Carbonio,mg/m³,542,Meda v. Gagarin,222,MB,Meda,N,01/11/1995,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)"
5706,Ozono,µg/m³,530,Agrate Brianza v.Ferrario,162,MB,Agrate Brianza,S,27/03/1996,01/01/2018,5046977,527628,45.57578475922807,9.354105650819204,"(45.57578475922807, 9.354105650819204)"
6618,Particolato Totale Sospeso,µg/m³,588,Tavernola Bergamasca v.Riva di Sotto,191,BG,Tavernola Bergamasca,S,08/08/1990,30/03/2004,5063058,581311,45.71629992411727,10.044765999368437,"(45.71629992411727, 10.044765999368437)"
20358,Particelle sospese PM2.5,µg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139,MI,Sesto San Giovanni,N,01/01/2017,,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)"
5642,Biossido di Zolfo,µg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139,MI,Sesto San Giovanni,S,03/09/1974,04/05/1999,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)"
6872,Biossido di Zolfo,µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,01/01/2003,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)"
5598,Biossido di Azoto,µg/m³,595,Filago v.Don Milani,190,BG,Filago,N,06/03/1992,,5053519,543342,45.63386450908066,9.556084255790864,"(45.63386450908066, 9.556084255790864)"
10320,PM10 (SM2005),µg/m³,548,Milano v.Senato,118,MI,Milano,N,10/08/2007,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)"
20156,Ammoniaca,µg/m³,642,Pavia v. Folperti,77,PV,Pavia,N,20/11/2013,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)"
12627,Piombo,ng/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,01/04/2008,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)"
5714,Ozono,µg/m³,535,Lacchiarella v.Molise,97,MI,Lacchiarella,S,17/09/1998,01/01/2018,5019010,510542,45.32451741284727,9.134517264199278,"(45.32451741284727, 9.134517264199278)"
10169,Monossido di Carbonio,mg/m³,703,Schivenoglia v. Malpasso,NULL,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)"
12017,Biossido di Azoto,µg/m³,1297,Spinadesco v.Battisti,48,CR,Spinadesco,N,08/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)"
5827,Monossido di Carbonio,mg/m³,501,Milano v.Marche,129,MI,Milano,N,05/04/1989,,5038105,514918,45.49631644365102,9.190933555313624,"(45.49631644365102, 9.190933555313624)"
6634,Particolato Totale Sospeso,µg/m³,527,Castano Primo v. Olimpiadi,175,MI,Castano Primo,S,19/02/1990,27/02/2007,5043625,482522,45.54594268367404,8.776104584370271,"(45.54594268367404, 8.776104584370271)"
10299,Benzene,µg/m³,653,Brescia v.Ziziola,125,BS,Brescia,S,15/10/1997,30/07/2018,5040836,595170,45.51455919056731,10.218463502801265,"(45.51455919056731, 10.218463502801265)"
5587,Biossido di Azoto,µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,21/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)"
5746,Ozono,µg/m³,557,Lonate Pozzolo v.Veneto,204,VA,Lonate Pozzolo,S,13/12/1996,17/08/2005,5048975,479783,45.59402351710858,8.7407965765392,"(45.59402351710858, 8.7407965765392)"
10106,Ossidi di Azoto,µg/m³,698,Ceneselli v. Moro,13,RO,Ceneselli,S,29/11/2006,01/01/2017,4987161,686934,45.01325676849334,11.372344948058235,"(45.01325676849334, 11.372344948058235)"
6422,Monossido di Carbonio,mg/m³,630,Crema v.Indipendenza,78,CR,Crema,S,03/11/1999,03/04/2007,5024212,553035,45.369413822391465,9.677268708195667,"(45.369413822391465, 9.677268708195667)"
6803,Ossidi di Azoto,µg/m³,654,Sarezzo v.Minelli,269,BS,Sarezzo,N,01/01/1990,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)"
12622,Piombo,ng/m³,542,Meda v. Gagarin,222,MB,Meda,N,18/04/2008,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)"
10168,Biossido di Zolfo,µg/m³,703,Schivenoglia v. Malpasso,NULL,MN,Schivenoglia,N,13/12/2006,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)"
10007,Monossido di Carbonio,mg/m³,684,Truccazzano via Fornasino,105,MI,Truccazzano,S,17/02/2006,01/01/2018,5036889,536835,45.48455813667995,9.471348388974729,"(45.48455813667995, 9.471348388974729)"
10583,Ossidi di Azoto,µg/m³,1274,Perledo P.zza della stazione,212,LC,Perledo,N,01/09/2010,,5095846,522171,46.01582830438376,9.286409208680807,"(46.01582830438376, 9.286409208680807)"
5670,Biossido di Zolfo,µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,16/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)"
6633,Particolato Totale Sospeso,µg/m³,530,Agrate Brianza v.Ferrario,162,MB,Agrate Brianza,S,21/02/1990,03/01/2007,5046977,527628,45.57578475922807,9.354105650819204,"(45.57578475922807, 9.354105650819204)"
5611,Biossido di Azoto,µg/m³,608,Codogno v.Trento,59,LO,Codogno,N,13/01/2000,,5000892,554872,45.15937280234111,9.69814824935254,"(45.15937280234111, 9.69814824935254)"
5700,Biossido di Zolfo,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,01/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)"
29001,BlackCarbon,µg/m³,501,Milano v.Marche,129,MI,Milano,S,27/05/2013,28/05/2015,5038105,514918,45.49631644365102,9.190933555313624,"(45.49631644365102, 9.190933555313624)"
12609,Cadmio,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)"
6804,Ozono,µg/m³,654,Sarezzo v.Minelli,269,BS,Sarezzo,N,12/03/2004,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)"
5640,Biossido di Zolfo,µg/m³,516,Robecchetto con Induno v. Pertini,135,MI,Robecchetto con Induno,S,08/03/1982,18/01/2010,5040503,481768,45.51782219008838,8.766562109244964,"(45.51782219008838, 8.766562109244964)"
12601,Nikel,ng/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,N,18/04/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)"
17293,PM10 (SM2005),µg/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,09/10/2012,,5113073,567873,46.167852440665115,9.879209924469903,"(46.167852440665115, 9.879209924469903)"
5842,Monossido di Carbonio,mg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,02/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)"
5636,Biossido di Zolfo,µg/m³,515,Pero SS Sempione,141,MI,Pero,S,26/05/1982,30/07/2018,5039595,507028,45.509852266792514,9.089972020337333,"(45.509852266792514, 9.089972020337333)"
6324,Ossidi di Azoto,µg/m³,531,Pioltello Limito,114,MI,Pioltello,N,12/05/1989,,5036730,525583,45.48363035323249,9.327360033215145,"(45.48363035323249, 9.327360033215145)"
5677,Biossido di Zolfo,µg/m³,564,Erba v. Battisti,279,CO,Erba,N,13/06/2009,,5072803,517232,45.808573806922965,9.221779204488435,"(45.808573806922965, 9.221779204488435)"
10176,Particelle sospese PM2.5,µg/m³,703,Schivenoglia v. Malpasso,NULL,MN,Schivenoglia,N,13/12/2006,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)"
5948,Biossido di Azoto,µg/m³,625,Casalmaggiore v.Volta,23,CR,Casalmaggiore,S,19/05/1996,21/02/2007,4981793,612537,44.980660403835316,10.427376916159512,"(44.980660403835316, 10.427376916159512)"
12588,Nikel,ng/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,01/04/2008,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)"
10109,Biossido di Zolfo,µg/m³,698,Ceneselli v. Moro,13,RO,Ceneselli,S,28/11/2006,,4987161,686934,45.01325676849334,11.372344948058235,"(45.01325676849334, 11.372344948058235)"
6910,PM10 (SM2005),µg/m³,542,Meda v. Gagarin,222,MB,Meda,N,06/02/1998,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)"
5957,Ozono,µg/m³,628,Cremona p.zza Libertà,61,CR,Cremona,S,01/11/1992,04/04/2006,4998730,581171,45.13737896273478,10.032359066275932,"(45.13737896273478, 10.032359066275932)"
5605,Biossido di Azoto,µg/m³,602,Melegnano v.Predabissi,83,MI,Melegnano,S,13/01/2000,,5022361,525789,45.35428575070997,9.329243424113708,"(45.35428575070997, 9.329243424113708)"
6216,Ossidi di Azoto,µg/m³,597,Lallio v. Sforzatica,212,BG,Lallio,S,13/04/2000,01/01/2017,5056421,548190,45.65966391792855,9.618568761257565,"(45.65966391792855, 9.618568761257565)"
5732,Ozono,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,N,06/11/1996,,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)"
6242,Ossidi di Azoto,µg/m³,577,Calolziocorte c.so Dante,215,LC,Calolziocorte,S,29/11/1994,30/07/2018,5072149,533373,45.80209550514092,9.429467320277878,"(45.80209550514092, 9.429467320277878)"
9832,PM10 (SM2005),µg/m³,671,Mantova Tridolino,22,MN,Mantova,S,28/12/2004,01/01/2017,5001664,646147,45.153319585785574,10.859263911962309,"(45.153319585785574, 10.859263911962309)"
5542,Biossido di Azoto,µg/m³,539,Milano v.Liguria,115,MI,Milano,N,24/10/1991,,5032273,513134,45.443857653564926,9.167944501742676,"(45.443857653564926, 9.167944501742676)"
5753,PM10,µg/m³,553,Saronno v.Marconi,211,VA,Saronno,S,22/11/2000,12/12/2003,5052270,502902,45.62396968592561,9.037226525673523,"(45.62396968592561, 9.037226525673523)"
10581,Biossido di Azoto,µg/m³,1274,Perledo P.zza della stazione,212,LC,Perledo,N,01/09/2010,,5095846,522171,46.01582830438376,9.286409208680807,"(46.01582830438376, 9.286409208680807)"
5574,Biossido di Azoto,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,01/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)"
20020,Ammoniaca,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,30/03/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)"
5816,Monossido di Carbonio,mg/m³,512,Carate Brianza v.De Gasperi,250,MB,Carate Brianza,S,25/10/1994,01/07/2011,5057635,518272,45.672024734078455,9.234591661788048,"(45.672024734078455, 9.234591661788048)"
5673,Biossido di Zolfo,µg/m³,587,Casnigo via Europa,514,BG,Casnigo,S,08/11/1989,03/06/2003,5073819,567412,45.81463898053286,9.867700614310943,"(45.81463898053286, 9.867700614310943)"
5731,Ozono,µg/m³,566,Olgiate Comasco v.Roma,404,CO,Olgiate Comasco,S,01/08/1996,15/04/2010,5070038,497388,45.78389725453634,8.966397886811311,"(45.78389725453634, 8.966397886811311)"
5839,Monossido di Carbonio,mg/m³,507,Villasanta v. A. Volta,176,MB,Villasanta,S,14/02/1990,22/09/2010,5050610,523948,45.608621349658364,9.307118451572562,"(45.608621349658364, 9.307118451572562)"
6706,Ossidi di Azoto,µg/m³,643,Pavia p.zza Minerva,77,PV,Pavia,N,03/03/2002,,5003660,511522,45.18632908049483,9.146666041286784,"(45.18632908049483, 9.146666041286784)"
6927,PM10 (SM2005),µg/m³,574,Lecco v. Amendola,214,LC,Lecco,N,12/05/2000,,5077479,530713,45.850191194578535,9.395577066893223,"(45.850191194578535, 9.395577066893223)"
20082,Ammoniaca,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,N,20/11/2013,,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)"
10141,Ossidi di Azoto,µg/m³,701,Ostiglia v.Colombo,14,MN,Ostiglia,S,29/11/2006,01/01/2017,4993316,668216,45.073311155731965,11.137034007299844,"(45.073311155731965, 11.137034007299844)"
9835,PM10 (SM2005),µg/m³,664,Mantova p.zza Gramsci,18,MN,Mantova,N,28/12/2004,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)"
9860,Ossidi di Azoto,µg/m³,673,Voghera v.Pozzoni,90,PV,Voghera,N,28/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)"
20493,Ossidi di Azoto,µg/m³,1801,Brescia v.Tartaglia,151,BS,Brescia,N,,,5043948,594556,45.542647891822845,10.211205215118259,"(45.542647891822845, 10.211205215118259)"
6218,Ossidi di Azoto,µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,01/06/1989,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)"
9930,Ossidi di Azoto,µg/m³,677,Cremona Via Fatebenefratelli,43,CR,Cremona,N,11/04/2006,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)"
10270,Ozono,µg/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,N,01/01/2007,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)"
10484,PM10 (SM2005),µg/m³,1266,Bertonico v.Moro,65,LO,Bertonico,N,03/08/2009,,5009105,552297,45.23349364130374,9.666250375296032,"(45.23349364130374, 9.666250375296032)"
12625,Arsenico,ng/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,01/04/2008,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)"
10027,PM10 (SM2005),µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)"
6647,Particolato Totale Sospeso,µg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139,MI,Sesto San Giovanni,S,18/09/1980,01/09/2002,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)"
5848,Monossido di Carbonio,mg/m³,555,Busto Arsizio v.Magenta,222,VA,Busto Arsizio,S,25/05/1991,03/01/2012,5050810,488313,45.610736040012604,8.850115752092071,"(45.610736040012604, 8.850115752092071)"
5578,Biossido di Azoto,µg/m³,575,Nibionno v.della Chiesa,310,LC,Nibionno,S,20/12/1991,30/07/2018,5066429,520613,45.751111261617815,9.265020964805544,"(45.751111261617815, 9.265020964805544)"
6888,Ozono,µg/m³,666,Porto Mantovano v. Gianni Rodari,29,MN,Porto Mantovano,S,01/06/2004,01/01/2018,5006244,641169,45.19554009017032,10.79726229869026,"(45.19554009017032, 10.79726229869026)"
10405,PM10 (SM2005),µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,19/12/2008,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)"
6384,Ossidi di Azoto,µg/m³,570,Tirano Viale Italia,439,SO,Tirano,S,01/11/1993,30/07/2018,5118891,589196,46.21774621439411,10.156470232146322,"(46.21774621439411, 10.156470232146322)"
6956,PM10 (SM2005),µg/m³,528,Milano Verziere,116,MI,Milano,N,01/11/2001,,5034443,515270,45.463346740666545,9.195324807668857,"(45.463346740666545, 9.195324807668857)"
9961,PM10 (SM2005),µg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,01/01/2006,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)"
