,month,day,press_mean,press_std,year,Data
176,6,25,1000.1333333333333,4.717909141416993,2020,2020-06-25
177,6,26,1000.65,4.3587842341644025,2020,2020-06-26
178,6,27,998.4499999999999,2.3123581037547183,2020,2020-06-27
179,6,28,996.5833333333334,3.819642217101839,2020,2020-06-28
180,6,29,995.5833333333334,3.858713084263528,2020,2020-06-29
181,6,30,996.4666666666667,3.136027210766308,2020,2020-06-30
182,7,1,997.7666666666668,2.220510451825581,2020,2020-07-01
183,7,2,998.0,1.9657059800488974,2020,2020-07-02
184,7,3,999.1999999999999,2.188149903457255,2020,2020-07-03
185,7,4,1001.6,2.4265201420965172,2020,2020-07-04
186,7,5,999.3166666666666,2.384463601455622,2020,2020-07-05
187,7,6,997.2166666666667,3.2621567507811036,2020,2020-07-06
188,7,7,998.4833333333332,2.9328598102648646,2020,2020-07-07
189,7,8,999.6833333333334,2.451462148732174,2020,2020-07-08
190,7,9,999.2333333333332,2.137911753713562,2020,2020-07-09
191,7,10,997.3333333333334,1.1621818561080268,2020,2020-07-10
192,7,11,997.75,1.9572940504686926,2020,2020-07-11
193,7,12,998.4833333333332,3.982670795667993,2020,2020-07-12
194,7,13,997.0,5.32090217914216,2020,2020-07-13
195,7,14,998.3166666666666,2.447379551002806,2020,2020-07-14
196,7,15,999.6333333333333,1.048173013708461,2020,2020-07-15
197,7,16,1000.7833333333333,3.2040079067734086,2020,2020-07-16
198,7,17,999.6166666666667,3.8943120915852343,2020,2020-07-17
199,7,18,999.25,3.3709049230139847,2020,2020-07-18
200,7,19,999.0,2.355419283269954,2020,2020-07-19
201,7,20,998.65,2.2349496638627326,2020,2020-07-20
202,7,21,999.8833333333333,2.8031529866681417,2020,2020-07-21
203,7,22,999.4666666666667,3.2549449560118013,2020,2020-07-22
204,7,23,998.7333333333332,1.7397317800933285,2020,2020-07-23
205,7,24,996.8666666666667,3.0559232102045195,2020,2020-07-24
206,7,25,995.6166666666667,3.0603376720007063,2020,2020-07-25
207,7,26,996.0500000000001,2.7009257672138904,2020,2020-07-26
208,7,27,996.6333333333333,4.17117089876053,2020,2020-07-27
209,7,28,995.65,5.184110338331916,2020,2020-07-28
210,7,29,997.0666666666666,3.618655367213994,2020,2020-07-29
211,7,30,997.6,3.0013330371686444,2020,2020-07-30
212,7,31,997.4166666666666,3.4043599496332284,2020,2020-07-31
213,8,1,997.1833333333334,3.630656506290125,2020,2020-08-01
214,8,2,998.3666666666667,2.41302023751707,2020,2020-08-02
215,8,3,997.85,2.625833201100147,2020,2020-08-03
216,8,4,996.4166666666666,2.8673448810121376,2020,2020-08-04
217,8,5,996.6333333333333,2.8703077651476128,2020,2020-08-05
218,8,6,998.4333333333334,3.7532208390483515,2020,2020-08-06
219,8,7,999.9833333333332,4.5141628976662584,2020,2020-08-07
220,8,8,999.1166666666667,3.075982227950388,2020,2020-08-08
221,8,9,999.2666666666668,2.0235282717734435,2020,2020-08-09
222,8,10,999.4,2.7589853207293555,2020,2020-08-10
223,8,11,1000.6,2.091889098398857,2020,2020-08-11
224,8,12,1002.0166666666668,3.3594146315491877,2020,2020-08-12
225,8,13,1001.7333333333332,3.9525519182759363,2020,2020-08-13
226,8,14,1001.0166666666668,3.441172280875616,2020,2020-08-14
227,8,15,1000.3666666666667,3.09300285590985,2020,2020-08-15
228,8,16,998.8666666666667,3.706031120574516,2020,2020-08-16
229,8,17,998.0833333333334,3.8102055937530137,2020,2020-08-17
230,8,18,998.3166666666666,3.572907312912937,2020,2020-08-18
231,8,19,998.5833333333334,3.118600113298748,2020,2020-08-19
232,8,20,1000.4333333333334,2.4557415716370863,2020,2020-08-20
233,8,21,1001.5166666666668,2.8812612978809624,2020,2020-08-21
234,8,22,1002.6833333333334,3.3635794425978043,2020,2020-08-22
235,8,23,1002.0166666666668,4.248960657227454,2020,2020-08-23
236,8,24,1001.1833333333334,4.091169351990534,2020,2020-08-24
237,8,25,1001.18,3.1131977129632977,2020,2020-08-25
238,8,26,1000.2,3.2916561181265673,2020,2020-08-26
239,8,27,1001.0200000000001,2.626214004988921,2020,2020-08-27
240,8,28,1001.5600000000001,3.192647803939545,2020,2020-08-28
241,8,29,1000.6,2.4738633753706125,2020,2020-08-29
242,8,30,1001.1,2.0904544960366747,2020,2020-08-30
243,8,31,1001.8399999999999,1.031018913502572,2020,2020-08-31
244,9,1,1001.26,3.995372323075804,2020,2020-09-01
245,9,2,1002.72,3.6182868874648397,2020,2020-09-02
246,9,3,1002.28,2.823473038652914,2020,2020-09-03
247,9,4,1001.5600000000001,2.561835279638405,2020,2020-09-04
248,9,5,1001.24,4.004122875237464,2020,2020-09-05
249,9,6,1002.4,3.4193566646373235,2020,2020-09-06
250,9,7,1002.5,3.0318311298619993,2020,2020-09-07
251,9,8,1003.1166666666667,4.81390347500511,2020,2020-09-08
252,9,9,1001.4333333333334,6.159761900160319,2020,2020-09-09
253,9,10,1001.3333333333334,5.238193072679408,2020,2020-09-10
254,9,11,1001.5666666666666,7.171796613587647,2020,2020-09-11
255,9,12,1003.65,6.424873539611529,2020,2020-09-12
256,9,13,1005.15,6.209911432540723,2020,2020-09-13
257,9,14,1004.4,6.430863083599238,2020,2020-09-14
258,9,15,1004.3833333333333,4.011192673839882,2020,2020-09-15
259,9,16,1002.3833333333333,3.4102297087830817,2020,2020-09-16
260,9,17,1000.4499999999999,4.157763822056261,2020,2020-09-17
261,9,18,1001.8000000000001,4.324812134648144,2020,2020-09-18
262,9,19,1002.1333333333333,5.68283966575396,2020,2020-09-19
263,9,20,1003.8666666666667,5.827406512906604,2020,2020-09-20
264,9,21,1005.8666666666667,4.95567015313435,2020,2020-09-21
265,9,22,1006.0666666666666,3.4846329314099225,2020,2020-09-22
266,9,23,1004.9,4.768228182459373,2020,2020-09-23
267,9,24,1004.1333333333333,4.525778017829305,2020,2020-09-24
268,9,25,1004.4166666666666,11.699472922600723,2020,2020-09-25
269,9,26,1006.6999999999999,12.4130576410488,2020,2020-09-26
270,9,27,1007.35,7.818119978613793,2020,2020-09-27
271,9,28,1006.5166666666668,6.434101853923891,2020,2020-09-28
272,9,29,1006.5,4.098292327299269,2020,2020-09-29
273,9,30,1005.1,4.650161287525429,2020,2020-09-30
