,Data,NomeTipoSensore,Valore_interesse,Count_sensori,Indice testuale,Indice numerico
22865,2008-07-09,Biossido di Azoto,71.33030303030303,33.0,Buona,4
22866,2008-07-09,Biossido di Zolfo,6.516666666666666,6.0,Molto Buona,5
22867,2008-07-09,Ozono,133.42222222222225,18.0,Accettabile,3
22868,2008-07-09,PM10 (SM2005),27.285714285714285,14.0,Buona,4
22869,2008-07-09,Particelle sospese PM2.5,13.333333333333334,3.0,Buona,4
22870,2008-07-10,Biossido di Azoto,86.0764705882353,34.0,Buona,4
22871,2008-07-10,Biossido di Zolfo,9.066666666666665,6.0,Molto Buona,5
22872,2008-07-10,Ozono,147.38421052631577,19.0,Accettabile,3
22873,2008-07-10,PM10 (SM2005),37.42857142857143,14.0,Accettabile,3
22874,2008-07-10,Particelle sospese PM2.5,18.333333333333332,3.0,Buona,4
22875,2008-07-11,Biossido di Azoto,86.20645161290321,31.0,Buona,4
22876,2008-07-11,Biossido di Zolfo,4.733333333333333,6.0,Molto Buona,5
22877,2008-07-11,Ozono,144.74444444444444,18.0,Accettabile,3
22878,2008-07-11,PM10 (SM2005),41.42857142857143,14.0,Accettabile,3
22879,2008-07-11,Particelle sospese PM2.5,22.333333333333332,3.0,Accettabile,3
22880,2008-07-12,Biossido di Azoto,53.66764705882353,34.0,Buona,4
22881,2008-07-12,Biossido di Zolfo,6.3999999999999995,6.0,Molto Buona,5
22882,2008-07-12,Ozono,124.6,17.0,Accettabile,3
22883,2008-07-12,PM10 (SM2005),27.0,14.0,Buona,4
22884,2008-07-12,Particelle sospese PM2.5,11.666666666666666,3.0,Buona,4
22885,2008-07-13,Biossido di Azoto,36.09117647058824,34.0,Molto Buona,5
22886,2008-07-13,Biossido di Zolfo,3.483333333333333,6.0,Molto Buona,5
22887,2008-07-13,Ozono,96.46111111111111,18.0,Buona,4
22888,2008-07-13,PM10 (SM2005),16.142857142857142,14.0,Molto Buona,5
22889,2008-07-13,Particelle sospese PM2.5,8.0,3.0,Molto Buona,5
22890,2008-07-14,Biossido di Azoto,59.87428571428571,35.0,Buona,4
22891,2008-07-14,Biossido di Zolfo,4.366666666666667,6.0,Molto Buona,5
22892,2008-07-14,Ozono,92.3578947368421,19.0,Buona,4
22893,2008-07-14,PM10 (SM2005),11.615384615384615,13.0,Molto Buona,5
22894,2008-07-14,Particelle sospese PM2.5,5.666666666666667,3.0,Molto Buona,5
22895,2008-07-15,Biossido di Azoto,91.41176470588235,34.0,Buona,4
22896,2008-07-15,Biossido di Zolfo,6.55,6.0,Molto Buona,5
22897,2008-07-15,Ozono,137.31052631578947,19.0,Accettabile,3
22898,2008-07-15,PM10 (SM2005),23.642857142857142,14.0,Buona,4
22899,2008-07-15,Particelle sospese PM2.5,9.666666666666666,3.0,Molto Buona,5
22900,2008-07-16,Biossido di Azoto,88.2885714285714,35.0,Buona,4
22901,2008-07-16,Biossido di Zolfo,9.133333333333333,6.0,Molto Buona,5
22902,2008-07-16,Ozono,159.18421052631578,19.0,Accettabile,3
22903,2008-07-16,PM10 (SM2005),25.928571428571427,14.0,Buona,4
22904,2008-07-16,Particelle sospese PM2.5,12.0,3.0,Buona,4
22905,2008-07-17,Biossido di Azoto,76.38285714285715,35.0,Buona,4
22906,2008-07-17,Biossido di Zolfo,25.099999999999998,6.0,Molto Buona,5
22907,2008-07-17,Ozono,138.8157894736842,19.0,Accettabile,3
22908,2008-07-17,PM10 (SM2005),30.785714285714285,14.0,Buona,4
22909,2008-07-17,Particelle sospese PM2.5,14.333333333333334,3.0,Buona,4
22910,2008-07-18,Biossido di Azoto,69.55714285714286,35.0,Buona,4
22911,2008-07-18,Biossido di Zolfo,9.45,6.0,Molto Buona,5
22912,2008-07-18,Ozono,98.37894736842104,19.0,Buona,4
22913,2008-07-18,PM10 (SM2005),28.714285714285715,14.0,Buona,4
22914,2008-07-18,Particelle sospese PM2.5,12.333333333333334,3.0,Buona,4
22915,2008-07-19,Biossido di Azoto,58.591428571428565,35.0,Buona,4
22916,2008-07-19,Biossido di Zolfo,7.149999999999999,6.0,Molto Buona,5
22917,2008-07-19,Ozono,132.30526315789476,19.0,Accettabile,3
22918,2008-07-19,PM10 (SM2005),22.571428571428573,14.0,Buona,4
22919,2008-07-19,Particelle sospese PM2.5,10.666666666666666,3.0,Buona,4
22920,2008-07-20,Biossido di Azoto,49.599999999999994,35.0,Buona,4
22921,2008-07-20,Biossido di Zolfo,14.116666666666667,6.0,Molto Buona,5
22922,2008-07-20,Ozono,101.30526315789473,19.0,Buona,4
22923,2008-07-20,PM10 (SM2005),25.214285714285715,14.0,Buona,4
22924,2008-07-20,Particelle sospese PM2.5,10.333333333333334,3.0,Buona,4
22925,2008-07-21,Biossido di Azoto,68.90000000000002,35.0,Buona,4
22926,2008-07-21,Biossido di Zolfo,4.016666666666667,6.0,Molto Buona,5
22927,2008-07-21,Ozono,103.59473684210525,19.0,Buona,4
22928,2008-07-21,PM10 (SM2005),19.714285714285715,14.0,Molto Buona,5
22929,2008-07-21,Particelle sospese PM2.5,8.333333333333334,3.0,Molto Buona,5
22930,2008-07-22,Biossido di Azoto,60.10571428571429,35.0,Buona,4
22931,2008-07-22,Biossido di Zolfo,4.383333333333334,6.0,Molto Buona,5
22932,2008-07-22,Ozono,101.03157894736842,19.0,Buona,4
22933,2008-07-22,PM10 (SM2005),14.76923076923077,13.0,Molto Buona,5
22934,2008-07-22,Particelle sospese PM2.5,7.0,1.0,Molto Buona,5
22935,2008-07-23,Biossido di Azoto,80.08857142857141,35.0,Buona,4
22936,2008-07-23,Biossido di Zolfo,7.133333333333334,6.0,Molto Buona,5
22937,2008-07-23,Ozono,126.4473684210526,19.0,Accettabile,3
22938,2008-07-23,PM10 (SM2005),20.928571428571427,14.0,Buona,4
22939,2008-07-23,Particelle sospese PM2.5,4.0,1.0,Molto Buona,5
22940,2008-07-24,Biossido di Azoto,84.65000000000002,34.0,Buona,4
22941,2008-07-24,Biossido di Zolfo,21.099999999999998,6.0,Molto Buona,5
22942,2008-07-24,Ozono,153.25263157894736,19.0,Accettabile,3
22943,2008-07-24,PM10 (SM2005),25.071428571428573,14.0,Buona,4
22944,2008-07-24,Particelle sospese PM2.5,14.0,2.0,Buona,4
22945,2008-07-25,Biossido di Azoto,81.90294117647058,34.0,Buona,4
22946,2008-07-25,Biossido di Zolfo,11.083333333333334,6.0,Molto Buona,5
22947,2008-07-25,Ozono,172.89411764705883,17.0,Accettabile,3
22948,2008-07-25,PM10 (SM2005),33.285714285714285,14.0,Buona,4
22949,2008-07-25,Particelle sospese PM2.5,16.0,2.0,Buona,4
22950,2008-07-26,Biossido di Azoto,63.93823529411766,34.0,Buona,4
22951,2008-07-26,Biossido di Zolfo,6.983333333333333,6.0,Molto Buona,5
22952,2008-07-26,Ozono,156.32941176470584,17.0,Accettabile,3
22953,2008-07-26,PM10 (SM2005),31.642857142857142,14.0,Buona,4
22954,2008-07-26,Particelle sospese PM2.5,15.5,2.0,Buona,4
22955,2008-07-27,Biossido di Azoto,48.55151515151515,33.0,Buona,4
22956,2008-07-27,Biossido di Zolfo,3.649999999999999,6.0,Molto Buona,5
22957,2008-07-27,Ozono,137.64375,16.0,Accettabile,3
22958,2008-07-27,PM10 (SM2005),19.0,14.0,Molto Buona,5
22959,2008-07-27,Particelle sospese PM2.5,10.0,2.0,Molto Buona,5
22960,2008-07-28,Biossido di Azoto,80.3558823529412,34.0,Buona,4
22961,2008-07-28,Biossido di Zolfo,6.883333333333333,6.0,Molto Buona,5
22962,2008-07-28,Ozono,142.64999999999998,18.0,Accettabile,3
22963,2008-07-28,PM10 (SM2005),28.142857142857142,14.0,Buona,4
22964,2008-07-28,Particelle sospese PM2.5,11.5,2.0,Buona,4
22965,2008-07-29,Biossido di Azoto,87.71212121212122,33.0,Buona,4
22966,2008-07-29,Biossido di Zolfo,6.5,6.0,Molto Buona,5
22967,2008-07-29,Ozono,166.00555555555556,18.0,Accettabile,3
22968,2008-07-29,PM10 (SM2005),32.357142857142854,14.0,Buona,4
22969,2008-07-29,Particelle sospese PM2.5,16.0,2.0,Buona,4
22970,2008-07-30,Biossido di Azoto,87.46363636363637,33.0,Buona,4
22971,2008-07-30,Biossido di Zolfo,6.116666666666666,6.0,Molto Buona,5
22972,2008-07-30,Ozono,181.6222222222222,18.0,Scarsa,2
22973,2008-07-30,PM10 (SM2005),37.083333333333336,12.0,Accettabile,3
22974,2008-07-30,Particelle sospese PM2.5,21.5,2.0,Accettabile,3
22975,2008-07-31,Biossido di Azoto,80.40625000000001,32.0,Buona,4
22976,2008-07-31,Biossido di Zolfo,7.883333333333333,6.0,Molto Buona,5
22977,2008-07-31,Ozono,170.39444444444445,18.0,Accettabile,3
22978,2008-07-31,PM10 (SM2005),27.642857142857142,14.0,Buona,4
22979,2008-07-31,Particelle sospese PM2.5,13.0,2.0,Buona,4
22980,2008-08-01,Biossido di Azoto,79.65624999999999,32.0,Buona,4
22981,2008-08-01,Biossido di Zolfo,4.55,6.0,Molto Buona,5
22982,2008-08-01,Ozono,178.0888888888889,18.0,Accettabile,3
22983,2008-08-01,PM10 (SM2005),33.0,13.0,Buona,4
22984,2008-08-01,Particelle sospese PM2.5,20.0,2.0,Buona,4
22985,2008-08-02,Biossido di Azoto,56.96969696969696,33.0,Buona,4
22986,2008-08-02,Biossido di Zolfo,5.416666666666667,6.0,Molto Buona,5
22987,2008-08-02,Ozono,157.0722222222222,18.0,Accettabile,3
22988,2008-08-02,PM10 (SM2005),18.076923076923077,13.0,Molto Buona,5
22989,2008-08-02,Particelle sospese PM2.5,7.5,2.0,Molto Buona,5
22990,2008-08-03,Biossido di Azoto,66.90303030303029,33.0,Buona,4
22991,2008-08-03,Biossido di Zolfo,11.950000000000001,6.0,Molto Buona,5
22992,2008-08-03,Ozono,142.2722222222222,18.0,Accettabile,3
22993,2008-08-03,PM10 (SM2005),24.153846153846153,13.0,Buona,4
22994,2008-08-03,Particelle sospese PM2.5,11.5,2.0,Buona,4
22995,2008-08-04,Biossido di Azoto,78.66969696969699,33.0,Buona,4
22996,2008-08-04,Biossido di Zolfo,22.400000000000002,6.0,Molto Buona,5
22997,2008-08-04,Ozono,124.50555555555555,18.0,Accettabile,3
22998,2008-08-04,PM10 (SM2005),33.53846153846154,13.0,Buona,4
22999,2008-08-04,Particelle sospese PM2.5,17.5,2.0,Buona,4
23000,2008-08-05,Biossido di Azoto,78.39375,32.0,Buona,4
23001,2008-08-05,Biossido di Zolfo,8.483333333333334,6.0,Molto Buona,5
23002,2008-08-05,Ozono,143.16666666666666,18.0,Accettabile,3
23003,2008-08-05,PM10 (SM2005),30.692307692307693,13.0,Buona,4
23004,2008-08-05,Particelle sospese PM2.5,16.5,2.0,Buona,4
23005,2008-08-06,Biossido di Azoto,63.56249999999999,32.0,Buona,4
23006,2008-08-06,Biossido di Zolfo,6.366666666666667,6.0,Molto Buona,5
23007,2008-08-06,Ozono,121.76666666666668,18.0,Accettabile,3
23008,2008-08-06,PM10 (SM2005),28.53846153846154,13.0,Buona,4
23009,2008-08-06,Particelle sospese PM2.5,13.5,2.0,Buona,4
23010,2008-08-07,Biossido di Azoto,62.087500000000006,32.0,Buona,4
23011,2008-08-07,Biossido di Zolfo,13.416666666666666,6.0,Molto Buona,5
23012,2008-08-07,Ozono,133.20000000000002,18.0,Accettabile,3
23013,2008-08-07,PM10 (SM2005),22.923076923076923,13.0,Buona,4
23014,2008-08-07,Particelle sospese PM2.5,11.0,2.0,Buona,4
23015,2008-08-08,Biossido di Azoto,60.54687500000001,32.0,Buona,4
23016,2008-08-08,Biossido di Zolfo,4.633333333333334,6.0,Molto Buona,5
23017,2008-08-08,Ozono,130.85263157894735,19.0,Accettabile,3
23018,2008-08-08,PM10 (SM2005),22.53846153846154,13.0,Buona,4
23019,2008-08-08,Particelle sospese PM2.5,15.0,1.0,Buona,4
23020,2008-08-09,Biossido di Azoto,62.28124999999999,32.0,Buona,4
23021,2008-08-09,Biossido di Zolfo,4.65,6.0,Molto Buona,5
23022,2008-08-09,Ozono,123.34210526315788,19.0,Accettabile,3
23023,2008-08-09,PM10 (SM2005),12.538461538461538,13.0,Molto Buona,5
23024,2008-08-09,Particelle sospese PM2.5,7.0,1.0,Molto Buona,5
23025,2008-08-10,Biossido di Azoto,62.018181818181816,33.0,Buona,4
23026,2008-08-10,Biossido di Zolfo,4.883333333333334,6.0,Molto Buona,5
23027,2008-08-10,Ozono,130.95,20.0,Accettabile,3
23028,2008-08-10,PM10 (SM2005),13.785714285714286,14.0,Molto Buona,5
23029,2008-08-10,Particelle sospese PM2.5,7.0,1.0,Molto Buona,5
23030,2008-08-11,Biossido di Azoto,57.53636363636363,33.0,Buona,4
23031,2008-08-11,Biossido di Zolfo,5.383333333333333,6.0,Molto Buona,5
23032,2008-08-11,Ozono,138.96499999999997,20.0,Accettabile,3
23033,2008-08-11,PM10 (SM2005),21.0,14.0,Buona,4
23034,2008-08-11,Particelle sospese PM2.5,11.0,1.0,Buona,4
23035,2008-08-12,Biossido di Azoto,50.645454545454534,33.0,Buona,4
23036,2008-08-12,Biossido di Zolfo,4.05,6.0,Molto Buona,5
23037,2008-08-12,Ozono,91.445,20.0,Buona,4
23038,2008-08-12,PM10 (SM2005),23.714285714285715,14.0,Buona,4
23039,2008-08-12,Particelle sospese PM2.5,12.0,1.0,Buona,4
23040,2008-08-13,Biossido di Azoto,48.925000000000004,32.0,Buona,4
23041,2008-08-13,Biossido di Zolfo,5.516666666666667,6.0,Molto Buona,5
23042,2008-08-13,Ozono,116.45500000000001,20.0,Buona,4
23043,2008-08-13,PM10 (SM2005),24.642857142857142,14.0,Buona,4
23044,2008-08-13,Particelle sospese PM2.5,13.0,1.0,Buona,4
23045,2008-08-14,Biossido di Azoto,42.428124999999994,32.0,Buona,4
23046,2008-08-14,Biossido di Zolfo,7.199999999999999,6.0,Molto Buona,5
23047,2008-08-14,Ozono,113.61000000000001,20.0,Buona,4
23048,2008-08-14,PM10 (SM2005),20.0,14.0,Molto Buona,5
23049,2008-08-14,Particelle sospese PM2.5,12.0,1.0,Buona,4
23050,2008-08-15,Biossido di Azoto,30.262500000000003,32.0,Molto Buona,5
23051,2008-08-15,Biossido di Zolfo,3.783333333333333,6.0,Molto Buona,5
23052,2008-08-15,Ozono,90.75,20.0,Buona,4
23053,2008-08-15,PM10 (SM2005),10.153846153846153,13.0,Molto Buona,5
23054,2008-08-15,Particelle sospese PM2.5,5.0,1.0,Molto Buona,5
23055,2008-08-16,Biossido di Azoto,46.2375,32.0,Buona,4
23056,2008-08-16,Biossido di Zolfo,4.816666666666666,6.0,Molto Buona,5
23057,2008-08-16,Ozono,105.69500000000001,20.0,Buona,4
23058,2008-08-16,PM10 (SM2005),11.076923076923077,13.0,Molto Buona,5
23059,2008-08-16,Particelle sospese PM2.5,7.0,1.0,Molto Buona,5
23060,2008-08-17,Biossido di Azoto,56.49687499999999,32.0,Buona,4
23061,2008-08-17,Biossido di Zolfo,9.033333333333333,6.0,Molto Buona,5
23062,2008-08-17,Ozono,110.69473684210526,19.0,Buona,4
23063,2008-08-17,PM10 (SM2005),14.0,13.0,Molto Buona,5
23064,2008-08-17,Particelle sospese PM2.5,7.0,1.0,Molto Buona,5
23065,2008-08-18,Biossido di Azoto,55.35312499999999,32.0,Buona,4
23066,2008-08-18,Biossido di Zolfo,7.150000000000001,6.0,Molto Buona,5
23067,2008-08-18,Ozono,126.11000000000004,20.0,Accettabile,3
23068,2008-08-18,PM10 (SM2005),18.53846153846154,13.0,Molto Buona,5
23069,2008-08-18,Particelle sospese PM2.5,12.0,2.0,Buona,4
23070,2008-08-19,Biossido di Azoto,58.28787878787878,33.0,Buona,4
23071,2008-08-19,Biossido di Zolfo,5.099999999999999,6.0,Molto Buona,5
23072,2008-08-19,Ozono,139.75999999999993,20.0,Accettabile,3
23073,2008-08-19,PM10 (SM2005),23.142857142857142,14.0,Buona,4
23074,2008-08-19,Particelle sospese PM2.5,13.0,3.0,Buona,4
23075,2008-08-20,Biossido di Azoto,60.953125,32.0,Buona,4
23076,2008-08-20,Biossido di Zolfo,7.033333333333334,6.0,Molto Buona,5
23077,2008-08-20,Ozono,138.36499999999998,20.0,Accettabile,3
23078,2008-08-20,PM10 (SM2005),22.928571428571427,14.0,Buona,4
23079,2008-08-20,Particelle sospese PM2.5,16.0,2.0,Buona,4
23080,2008-08-21,Biossido di Azoto,67.43124999999998,32.0,Buona,4
23081,2008-08-21,Biossido di Zolfo,5.816666666666667,6.0,Molto Buona,5
23082,2008-08-21,Ozono,137.725,20.0,Accettabile,3
23083,2008-08-21,PM10 (SM2005),25.785714285714285,14.0,Buona,4
23084,2008-08-21,Particelle sospese PM2.5,16.0,2.0,Buona,4
23085,2008-08-22,Biossido di Azoto,60.366666666666674,33.0,Buona,4
23086,2008-08-22,Biossido di Zolfo,13.433333333333332,6.0,Molto Buona,5
23087,2008-08-22,Ozono,142.785,20.0,Accettabile,3
23088,2008-08-22,PM10 (SM2005),26.928571428571427,14.0,Buona,4
23089,2008-08-22,Particelle sospese PM2.5,18.0,2.0,Buona,4
23090,2008-08-23,Biossido di Azoto,42.23333333333333,33.0,Buona,4
23091,2008-08-23,Biossido di Zolfo,7.766666666666666,6.0,Molto Buona,5
23092,2008-08-23,Ozono,112.73999999999998,20.0,Buona,4
23093,2008-08-23,PM10 (SM2005),20.285714285714285,14.0,Buona,4
23094,2008-08-23,Particelle sospese PM2.5,14.5,2.0,Buona,4
23095,2008-08-24,Biossido di Azoto,56.57272727272728,33.0,Buona,4
23096,2008-08-24,Biossido di Zolfo,5.95,6.0,Molto Buona,5
23097,2008-08-24,Ozono,111.36000000000001,20.0,Buona,4
23098,2008-08-24,PM10 (SM2005),14.142857142857142,14.0,Molto Buona,5
23099,2008-08-24,Particelle sospese PM2.5,8.5,2.0,Molto Buona,5
23100,2008-08-25,Biossido di Azoto,74.23333333333332,33.0,Buona,4
23101,2008-08-25,Biossido di Zolfo,5.1499999999999995,6.0,Molto Buona,5
23102,2008-08-25,Ozono,112.28500000000001,20.0,Buona,4
23103,2008-08-25,PM10 (SM2005),17.142857142857142,14.0,Molto Buona,5
23104,2008-08-25,Particelle sospese PM2.5,7.0,3.0,Molto Buona,5
23105,2008-08-26,Biossido di Azoto,103.74117647058821,34.0,Accettabile,3
23106,2008-08-26,Biossido di Zolfo,5.766666666666667,6.0,Molto Buona,5
23107,2008-08-26,Ozono,134.69500000000002,20.0,Accettabile,3
23108,2008-08-26,PM10 (SM2005),24.142857142857142,14.0,Buona,4
23109,2008-08-26,Particelle sospese PM2.5,12.0,2.0,Buona,4
23110,2008-08-27,Biossido di Azoto,99.84705882352944,34.0,Buona,4
23111,2008-08-27,Biossido di Zolfo,6.216666666666666,6.0,Molto Buona,5
23112,2008-08-27,Ozono,144.26,20.0,Accettabile,3
23113,2008-08-27,PM10 (SM2005),26.642857142857142,14.0,Buona,4
23114,2008-08-27,Particelle sospese PM2.5,11.666666666666666,3.0,Buona,4
23115,2008-08-28,Biossido di Azoto,103.72647058823532,34.0,Accettabile,3
23116,2008-08-28,Biossido di Zolfo,8.649999999999999,6.0,Molto Buona,5
23117,2008-08-28,Ozono,166.62105263157895,19.0,Accettabile,3
23118,2008-08-28,PM10 (SM2005),31.76923076923077,13.0,Buona,4
23119,2008-08-28,Particelle sospese PM2.5,19.5,2.0,Buona,4
23120,2008-08-29,Biossido di Azoto,107.11176470588236,34.0,Accettabile,3
23121,2008-08-29,Biossido di Zolfo,7.366666666666667,6.0,Molto Buona,5
23122,2008-08-29,Ozono,190.19473684210527,19.0,Scarsa,2
23123,2008-08-29,PM10 (SM2005),38.23076923076923,13.0,Accettabile,3
23124,2008-08-29,Particelle sospese PM2.5,18.666666666666668,3.0,Buona,4
23125,2008-08-30,Biossido di Azoto,94.5764705882353,34.0,Buona,4
23126,2008-08-30,Biossido di Zolfo,9.516666666666667,6.0,Molto Buona,5
23127,2008-08-30,Ozono,189.09473684210528,19.0,Scarsa,2
23128,2008-08-30,PM10 (SM2005),38.92307692307692,13.0,Accettabile,3
23129,2008-08-30,Particelle sospese PM2.5,21.666666666666668,3.0,Accettabile,3
23130,2008-08-31,Biossido di Azoto,60.20294117647058,34.0,Buona,4
23131,2008-08-31,Biossido di Zolfo,5.466666666666666,6.0,Molto Buona,5
23132,2008-08-31,Ozono,130.0842105263158,19.0,Accettabile,3
23133,2008-08-31,PM10 (SM2005),28.785714285714285,14.0,Buona,4
23134,2008-08-31,Particelle sospese PM2.5,17.0,2.0,Buona,4
23135,2008-09-01,Biossido di Azoto,90.70000000000002,34.0,Buona,4
23136,2008-09-01,Biossido di Zolfo,4.633333333333334,6.0,Molto Buona,5
23137,2008-09-01,Ozono,110.45789473684212,19.0,Buona,4
23138,2008-09-01,PM10 (SM2005),22.615384615384617,13.0,Buona,4
23139,2008-09-01,Particelle sospese PM2.5,14.5,2.0,Buona,4
23140,2008-09-02,Biossido di Azoto,95.29705882352941,34.0,Buona,4
23141,2008-09-02,Biossido di Zolfo,5.666666666666667,6.0,Molto Buona,5
23142,2008-09-02,Ozono,110.1263157894737,19.0,Buona,4
23143,2008-09-02,PM10 (SM2005),31.5,14.0,Buona,4
23144,2008-09-02,Particelle sospese PM2.5,16.333333333333332,3.0,Buona,4
23145,2008-09-03,Biossido di Azoto,79.79117647058825,34.0,Buona,4
23146,2008-09-03,Biossido di Zolfo,12.416666666666666,6.0,Molto Buona,5
23147,2008-09-03,Ozono,98.62631578947368,19.0,Buona,4
23148,2008-09-03,PM10 (SM2005),35.857142857142854,14.0,Accettabile,3
23149,2008-09-03,Particelle sospese PM2.5,18.333333333333332,3.0,Buona,4
23150,2008-09-04,Biossido di Azoto,76.08235294117644,34.0,Buona,4
23151,2008-09-04,Biossido di Zolfo,11.983333333333333,6.0,Molto Buona,5
23152,2008-09-04,Ozono,97.13157894736842,19.0,Buona,4
23153,2008-09-04,PM10 (SM2005),25.214285714285715,14.0,Buona,4
23154,2008-09-04,Particelle sospese PM2.5,13.0,2.0,Buona,4
23155,2008-09-05,Biossido di Azoto,79.16363636363637,33.0,Buona,4
23156,2008-09-05,Biossido di Zolfo,6.6499999999999995,6.0,Molto Buona,5
23157,2008-09-05,Ozono,80.48999999999998,20.0,Buona,4
23158,2008-09-05,PM10 (SM2005),32.714285714285715,14.0,Buona,4
23159,2008-09-05,Particelle sospese PM2.5,16.0,2.0,Buona,4
23160,2008-09-06,Biossido di Azoto,70.58181818181818,33.0,Buona,4
23161,2008-09-06,Biossido di Zolfo,6.45,6.0,Molto Buona,5
23162,2008-09-06,Ozono,90.9,20.0,Buona,4
23163,2008-09-06,PM10 (SM2005),34.857142857142854,14.0,Buona,4
23164,2008-09-06,Particelle sospese PM2.5,13.0,2.0,Buona,4
23165,2008-09-07,Biossido di Azoto,48.4757575757576,33.0,Buona,4
23166,2008-09-07,Biossido di Zolfo,9.283333333333333,6.0,Molto Buona,5
23167,2008-09-07,Ozono,79.405,20.0,Molto Buona,5
23168,2008-09-07,PM10 (SM2005),21.428571428571427,14.0,Buona,4
23169,2008-09-07,Particelle sospese PM2.5,6.0,2.0,Molto Buona,5
23170,2008-09-08,Biossido di Azoto,93.54117647058824,34.0,Buona,4
23171,2008-09-08,Biossido di Zolfo,7.766666666666666,6.0,Molto Buona,5
23172,2008-09-08,Ozono,92.69999999999999,20.0,Buona,4
23173,2008-09-08,PM10 (SM2005),19.714285714285715,14.0,Molto Buona,5
23174,2008-09-08,Particelle sospese PM2.5,8.0,2.0,Molto Buona,5
23175,2008-09-09,Biossido di Azoto,102.27575757575755,33.0,Accettabile,3
23176,2008-09-09,Biossido di Zolfo,7.383333333333334,6.0,Molto Buona,5
23177,2008-09-09,Ozono,119.69473684210526,19.0,Buona,4
23178,2008-09-09,PM10 (SM2005),28.142857142857142,14.0,Buona,4
23179,2008-09-09,Particelle sospese PM2.5,14.5,2.0,Buona,4
23180,2008-09-10,Biossido di Azoto,122.19696969696972,33.0,Accettabile,3
23181,2008-09-10,Biossido di Zolfo,10.033333333333333,6.0,Molto Buona,5
23182,2008-09-10,Ozono,133.29473684210527,19.0,Accettabile,3
23183,2008-09-10,PM10 (SM2005),35.5,14.0,Accettabile,3
23184,2008-09-10,Particelle sospese PM2.5,19.333333333333332,3.0,Buona,4
23185,2008-09-11,Biossido di Azoto,123.91176470588238,34.0,Accettabile,3
23186,2008-09-11,Biossido di Zolfo,7.866666666666667,6.0,Molto Buona,5
23187,2008-09-11,Ozono,136.07894736842104,19.0,Accettabile,3
23188,2008-09-11,PM10 (SM2005),52.07142857142857,14.0,Scarsa,2
23189,2008-09-11,Particelle sospese PM2.5,22.0,2.0,Accettabile,3
23190,2008-09-12,Biossido di Azoto,103.55882352941177,34.0,Accettabile,3
23191,2008-09-12,Biossido di Zolfo,6.1499999999999995,6.0,Molto Buona,5
23192,2008-09-12,Ozono,71.71052631578948,19.0,Molto Buona,5
23193,2008-09-12,PM10 (SM2005),39.38461538461539,13.0,Accettabile,3
23194,2008-09-12,Particelle sospese PM2.5,16.5,2.0,Buona,4
23195,2008-09-13,Biossido di Azoto,62.963636363636354,33.0,Buona,4
23196,2008-09-13,Biossido di Zolfo,5.7,5.0,Molto Buona,5
23197,2008-09-13,Ozono,58.62777777777777,18.0,Molto Buona,5
23198,2008-09-13,PM10 (SM2005),18.692307692307693,13.0,Molto Buona,5
23199,2008-09-13,Particelle sospese PM2.5,8.5,2.0,Molto Buona,5
23200,2008-09-14,Biossido di Azoto,48.64545454545455,33.0,Buona,4
23201,2008-09-14,Biossido di Zolfo,4.960000000000001,5.0,Molto Buona,5
23202,2008-09-14,Ozono,52.18888888888889,18.0,Molto Buona,5
23203,2008-09-14,PM10 (SM2005),9.461538461538462,13.0,Molto Buona,5
23204,2008-09-14,Particelle sospese PM2.5,6.0,2.0,Molto Buona,5
23205,2008-09-15,Biossido di Azoto,73.23333333333333,33.0,Buona,4
23206,2008-09-15,Biossido di Zolfo,8.52,5.0,Molto Buona,5
23207,2008-09-15,Ozono,48.810526315789474,19.0,Molto Buona,5
23208,2008-09-15,PM10 (SM2005),15.285714285714286,14.0,Molto Buona,5
23209,2008-09-15,Particelle sospese PM2.5,10.666666666666666,3.0,Buona,4
23210,2008-09-16,Biossido di Azoto,100.08,35.0,Accettabile,3
23211,2008-09-16,Biossido di Zolfo,7.316666666666667,6.0,Molto Buona,5
23212,2008-09-16,Ozono,63.93500000000002,20.0,Molto Buona,5
23213,2008-09-16,PM10 (SM2005),18.785714285714285,14.0,Molto Buona,5
23214,2008-09-16,Particelle sospese PM2.5,10.666666666666666,3.0,Buona,4
23215,2008-09-17,Biossido di Azoto,109.31176470588237,34.0,Accettabile,3
23216,2008-09-17,Biossido di Zolfo,10.483333333333333,6.0,Molto Buona,5
23217,2008-09-17,Ozono,77.06499999999998,20.0,Molto Buona,5
23218,2008-09-17,PM10 (SM2005),25.642857142857142,14.0,Buona,4
23219,2008-09-17,Particelle sospese PM2.5,13.666666666666666,3.0,Buona,4
23220,2008-09-18,Biossido di Azoto,114.29411764705883,34.0,Accettabile,3
23221,2008-09-18,Biossido di Zolfo,6.733333333333332,6.0,Molto Buona,5
23222,2008-09-18,Ozono,73.175,20.0,Molto Buona,5
23223,2008-09-18,PM10 (SM2005),35.214285714285715,14.0,Accettabile,3
23224,2008-09-18,Particelle sospese PM2.5,22.333333333333332,3.0,Accettabile,3
23225,2008-09-19,Biossido di Azoto,86.43636363636362,33.0,Buona,4
23226,2008-09-19,Biossido di Zolfo,6.383333333333334,6.0,Molto Buona,5
23227,2008-09-19,Ozono,70.14500000000001,20.0,Molto Buona,5
23228,2008-09-19,PM10 (SM2005),37.214285714285715,14.0,Accettabile,3
